x,y,pixel_value
-5.845,7.505000000000001,0
-5.745,7.505000000000001,0
-3.945,7.505000000000001,0
-3.795,7.505000000000001,0
-3.695,7.505000000000001,0
-3.295,7.505000000000001,0
-2.9949999999999997,7.505000000000001,0
-2.795,7.505000000000001,0
-2.5949999999999998,7.505000000000001,0
-2.3949999999999996,7.505000000000001,0
-2.295,7.505000000000001,0
-2.2449999999999997,7.505000000000001,0
-2.1449999999999996,7.505000000000001,0
-2.0949999999999998,7.505000000000001,0
-1.9949999999999997,7.505000000000001,0
-1.9449999999999998,7.505000000000001,0
-1.8949999999999996,7.505000000000001,0
-1.795,7.505000000000001,0
-1.745,7.505000000000001,0
-1.6449999999999996,7.505000000000001,0
-1.545,7.505000000000001,0
-1.495,7.505000000000001,0
-1.4449999999999994,7.505000000000001,0
-1.3949999999999996,7.505000000000001,0
-1.3449999999999998,7.505000000000001,0
-1.295,7.505000000000001,0
-1.245,7.505000000000001,0
-1.1949999999999994,7.505000000000001,0
-1.1449999999999996,7.505000000000001,0
-1.0949999999999998,7.505000000000001,0
-1.045,7.505000000000001,0
-0.9949999999999992,7.505000000000001,0
-0.9449999999999994,7.505000000000001,0
-0.8949999999999996,7.505000000000001,0
-0.8449999999999998,7.505000000000001,0
-0.7949999999999999,7.505000000000001,0
-0.7449999999999992,7.505000000000001,0
-0.6949999999999994,7.505000000000001,0
-0.6449999999999996,7.505000000000001,0
-0.5949999999999998,7.505000000000001,0
-0.5449999999999999,7.505000000000001,0
-0.4949999999999992,7.505000000000001,0
-0.4449999999999994,7.505000000000001,0
-0.3949999999999996,7.505000000000001,0
-0.34499999999999975,7.505000000000001,0
-0.29499999999999993,7.505000000000001,0
-0.24499999999999922,7.505000000000001,0
-0.1949999999999994,7.505000000000001,0
-0.14499999999999957,7.505000000000001,0
-0.09499999999999975,7.505000000000001,0
-0.04499999999999993,7.505000000000001,0
0.005000000000000782,7.505000000000001,0
0.055000000000000604,7.505000000000001,0
0.10500000000000043,7.505000000000001,0
0.15500000000000025,7.505000000000001,0
0.20500000000000007,7.505000000000001,0
0.2550000000000008,7.505000000000001,0
0.3050000000000006,7.505000000000001,0
0.3550000000000004,7.505000000000001,0
0.40500000000000025,7.505000000000001,0
0.45500000000000007,7.505000000000001,0
0.5050000000000008,7.505000000000001,0
0.5550000000000006,7.505000000000001,0
0.6050000000000004,7.505000000000001,0
0.6550000000000002,7.505000000000001,0
0.7050000000000001,7.505000000000001,0
0.7550000000000008,7.505000000000001,0
0.8050000000000006,7.505000000000001,0
0.8550000000000004,7.505000000000001,0
0.9050000000000002,7.505000000000001,0
0.9550000000000001,7.505000000000001,0
1.0050000000000008,7.505000000000001,0
1.0550000000000006,7.505000000000001,0
1.1050000000000004,7.505000000000001,0
1.1550000000000002,7.505000000000001,0
1.205,7.505000000000001,0
1.2550000000000008,7.505000000000001,0
1.3050000000000006,7.505000000000001,0
1.3550000000000004,7.505000000000001,0
1.4050000000000002,7.505000000000001,0
1.455,7.505000000000001,0
1.5050000000000008,7.505000000000001,0
1.5550000000000006,7.505000000000001,0
1.6050000000000004,7.505000000000001,0
1.6550000000000002,7.505000000000001,0
1.705,7.505000000000001,0
1.7550000000000008,7.505000000000001,0
1.8050000000000006,7.505000000000001,0
1.8550000000000004,7.505000000000001,0
1.9050000000000002,7.505000000000001,0
1.955,7.505000000000001,0
2.005000000000001,7.505000000000001,0
2.0550000000000006,7.505000000000001,0
2.1050000000000004,7.505000000000001,0
2.155000000000001,7.505000000000001,0
2.205,7.505000000000001,0
2.255000000000001,7.505000000000001,0
2.3049999999999997,7.505000000000001,0
2.3550000000000004,7.505000000000001,0
2.405000000000001,7.505000000000001,0
2.455,7.505000000000001,0
2.505000000000001,7.505000000000001,0
2.5549999999999997,7.505000000000001,0
2.6050000000000004,7.505000000000001,0
2.655000000000001,7.505000000000001,0
2.705,7.505000000000001,0
2.755000000000001,7.505000000000001,0
2.8049999999999997,7.505000000000001,0
2.8550000000000004,7.505000000000001,0
2.905000000000001,7.505000000000001,0
2.955,7.505000000000001,0
3.005000000000001,7.505000000000001,0
3.0549999999999997,7.505000000000001,0
3.1050000000000004,7.505000000000001,0
3.155000000000001,7.505000000000001,0
3.205,7.505000000000001,0
3.255000000000001,7.505000000000001,0
3.3049999999999997,7.505000000000001,0
3.3550000000000004,7.505000000000001,0
3.405000000000001,7.505000000000001,0
3.455,7.505000000000001,0
3.505000000000001,7.505000000000001,0
3.5549999999999997,7.505000000000001,0
3.6050000000000004,7.505000000000001,0
3.655000000000001,7.505000000000001,0
3.705,7.505000000000001,0
3.755000000000001,7.505000000000001,0
3.8050000000000015,7.505000000000001,0
3.8550000000000004,7.505000000000001,0
3.905000000000001,7.505000000000001,0
3.955,7.505000000000001,0
4.005000000000001,7.505000000000001,0
4.0550000000000015,7.505000000000001,0
4.105,7.505000000000001,0
4.155000000000001,7.505000000000001,0
4.205,7.505000000000001,0
4.255000000000001,7.505000000000001,0
4.3050000000000015,7.505000000000001,0
4.355,7.505000000000001,0
4.405000000000001,7.505000000000001,0
4.455,7.505000000000001,0
4.505000000000001,7.505000000000001,0
4.5550000000000015,7.505000000000001,0
4.605,7.505000000000001,0
4.655000000000001,7.505000000000001,0
4.705,7.505000000000001,0
4.755000000000001,7.505000000000001,0
4.8050000000000015,7.505000000000001,0
4.855,7.505000000000001,0
4.905000000000001,7.505000000000001,0
4.955,7.505000000000001,0
5.005000000000001,7.505000000000001,0
5.0550000000000015,7.505000000000001,0
5.105,7.505000000000001,0
5.155000000000001,7.505000000000001,0
5.205,7.505000000000001,0
5.255000000000001,7.505000000000001,0
5.3050000000000015,7.505000000000001,0
5.355,7.505000000000001,0
5.405000000000001,7.505000000000001,0
5.455,7.505000000000001,0
5.505000000000001,7.505000000000001,0
5.5550000000000015,7.505000000000001,0
5.605,7.505000000000001,0
5.655000000000001,7.505000000000001,0
5.705,7.505000000000001,0
5.755000000000001,7.505000000000001,0
5.8050000000000015,7.505000000000001,0
5.855,7.505000000000001,0
5.905000000000001,7.505000000000001,0
5.955,7.505000000000001,0
6.005000000000001,7.505000000000001,0
6.0550000000000015,7.505000000000001,0
6.105,7.505000000000001,0
6.155000000000001,7.505000000000001,0
6.205,7.505000000000001,0
6.255000000000001,7.505000000000001,0
6.3050000000000015,7.505000000000001,0
-5.845,7.455,0
-5.845,7.404999999999999,0
-5.845,7.354999999999999,0
-5.845,7.3050000000000015,0
-5.845,7.255000000000001,0
-5.845,7.205,0
-5.845,7.154999999999999,0
6.3050000000000015,7.154999999999999,0
-5.845,7.104999999999999,0
-5.845,7.0550000000000015,0
-5.845,7.005000000000001,0
6.3050000000000015,7.005000000000001,0
-5.845,6.955,0
-5.845,6.904999999999999,0
6.3050000000000015,6.904999999999999,0
-5.845,6.854999999999999,0
-5.845,6.8050000000000015,0
-5.845,6.755000000000001,0
6.3050000000000015,6.755000000000001,0
-5.845,6.705,0
-5.845,6.654999999999999,0
6.3050000000000015,6.654999999999999,0
-5.845,6.605,0
-5.845,6.555,0
-5.845,6.505000000000001,0
6.3050000000000015,6.505000000000001,0
-5.845,6.455,0
-5.845,6.404999999999999,0
-5.845,6.355,0
-5.845,6.305,0
-5.845,6.255000000000001,0
-5.845,6.205,0
6.3050000000000015,6.205,0
-5.845,6.154999999999999,0
-5.845,6.105,0
-5.845,6.055,0
-5.845,6.005000000000001,0
-5.845,5.955,0
6.3050000000000015,5.955,0
-5.845,5.904999999999999,0
-5.845,5.855,0
-5.845,5.805,0
-5.845,5.755000000000001,0
6.3050000000000015,5.755000000000001,0
-5.845,5.705,0
-5.845,5.654999999999999,0
-5.845,5.605,0
-5.845,5.555,0
-5.845,5.505000000000001,0
6.3050000000000015,5.505000000000001,0
-5.845,5.455,0
-5.845,5.404999999999999,0
6.3050000000000015,5.404999999999999,0
-5.845,5.355,0
-5.845,5.305,0
-5.845,5.255000000000001,0
-5.845,5.205,0
-5.845,5.154999999999999,0
6.3050000000000015,5.154999999999999,0
-5.845,5.105,0
-5.845,5.055,0
-5.845,5.005000000000001,0
-5.845,4.955,0
-2.545,4.955,0
-2.4949999999999997,4.955,0
-2.445,4.955,0
-2.3949999999999996,4.955,0
-2.3449999999999998,4.955,0
-2.295,4.955,0
-2.2449999999999997,4.955,0
-2.195,4.955,0
-2.1449999999999996,4.955,0
-2.0949999999999998,4.955,0
-2.045,4.955,0
-1.9949999999999997,4.955,0
-1.9449999999999998,4.955,0
-1.8949999999999996,4.955,0
-1.8449999999999998,4.955,0
-1.795,4.955,0
-1.745,4.955,0
-1.6949999999999994,4.955,0
-1.6449999999999996,4.955,0
-1.5949999999999998,4.955,0
-1.545,4.955,0
-1.495,4.955,0
-1.4449999999999994,4.955,0
-1.3949999999999996,4.955,0
-1.295,4.955,0
1.1550000000000002,4.955,0
1.205,4.955,0
1.2550000000000008,4.955,0
1.3050000000000006,4.955,0
1.3550000000000004,4.955,0
1.4050000000000002,4.955,0
1.455,4.955,0
1.5050000000000008,4.955,0
1.5550000000000006,4.955,0
1.6050000000000004,4.955,0
1.6550000000000002,4.955,0
1.705,4.955,0
1.7550000000000008,4.955,0
1.8050000000000006,4.955,0
1.8550000000000004,4.955,0
1.9050000000000002,4.955,0
1.955,4.955,0
2.005000000000001,4.955,0
2.0550000000000006,4.955,0
2.1050000000000004,4.955,0
2.155000000000001,4.955,0
2.205,4.955,0
2.255000000000001,4.955,0
2.3049999999999997,4.955,0
2.3550000000000004,4.955,0
-5.845,4.904999999999999,0
-2.5949999999999998,4.904999999999999,0
-2.545,4.904999999999999,0
-2.4949999999999997,4.904999999999999,0
-2.445,4.904999999999999,0
-2.3949999999999996,4.904999999999999,0
-2.3449999999999998,4.904999999999999,0
-2.295,4.904999999999999,0
-2.2449999999999997,4.904999999999999,0
-2.195,4.904999999999999,0
-2.1449999999999996,4.904999999999999,0
-2.0949999999999998,4.904999999999999,0
-2.045,4.904999999999999,0
-1.9949999999999997,4.904999999999999,0
-1.9449999999999998,4.904999999999999,0
-1.8949999999999996,4.904999999999999,0
-1.8449999999999998,4.904999999999999,0
-1.795,4.904999999999999,0
-1.745,4.904999999999999,0
-1.6949999999999994,4.904999999999999,0
-1.6449999999999996,4.904999999999999,0
-1.5949999999999998,4.904999999999999,0
-1.545,4.904999999999999,0
-1.495,4.904999999999999,0
-1.4449999999999994,4.904999999999999,0
-1.3949999999999996,4.904999999999999,0
-1.3449999999999998,4.904999999999999,0
-1.295,4.904999999999999,0
-1.245,4.904999999999999,0
-1.1949999999999994,4.904999999999999,0
-1.1449999999999996,4.904999999999999,0
-1.0949999999999998,4.904999999999999,0
-1.045,4.904999999999999,0
-0.9949999999999992,4.904999999999999,0
-0.9449999999999994,4.904999999999999,0
-0.8949999999999996,4.904999999999999,0
-0.8449999999999998,4.904999999999999,0
-0.7949999999999999,4.904999999999999,0
-0.7449999999999992,4.904999999999999,0
-0.6949999999999994,4.904999999999999,0
-0.6449999999999996,4.904999999999999,0
-0.5949999999999998,4.904999999999999,0
-0.5449999999999999,4.904999999999999,0
-0.4949999999999992,4.904999999999999,0
-0.4449999999999994,4.904999999999999,0
-0.3949999999999996,4.904999999999999,0
-0.34499999999999975,4.904999999999999,0
-0.29499999999999993,4.904999999999999,0
-0.24499999999999922,4.904999999999999,0
-0.1949999999999994,4.904999999999999,0
-0.14499999999999957,4.904999999999999,0
-0.09499999999999975,4.904999999999999,0
-0.04499999999999993,4.904999999999999,0
0.005000000000000782,4.904999999999999,0
0.055000000000000604,4.904999999999999,0
0.10500000000000043,4.904999999999999,0
0.15500000000000025,4.904999999999999,0
0.20500000000000007,4.904999999999999,0
0.2550000000000008,4.904999999999999,0
0.3050000000000006,4.904999999999999,0
0.3550000000000004,4.904999999999999,0
0.40500000000000025,4.904999999999999,0
0.45500000000000007,4.904999999999999,0
0.5050000000000008,4.904999999999999,0
0.5550000000000006,4.904999999999999,0
0.6050000000000004,4.904999999999999,0
0.6550000000000002,4.904999999999999,0
0.7050000000000001,4.904999999999999,0
0.7550000000000008,4.904999999999999,0
0.8050000000000006,4.904999999999999,0
0.8550000000000004,4.904999999999999,0
0.9050000000000002,4.904999999999999,0
0.9550000000000001,4.904999999999999,0
1.0050000000000008,4.904999999999999,0
1.0550000000000006,4.904999999999999,0
1.1050000000000004,4.904999999999999,0
1.1550000000000002,4.904999999999999,0
1.205,4.904999999999999,0
1.2550000000000008,4.904999999999999,0
1.3050000000000006,4.904999999999999,0
1.3550000000000004,4.904999999999999,0
1.4050000000000002,4.904999999999999,0
1.455,4.904999999999999,0
1.5050000000000008,4.904999999999999,0
1.5550000000000006,4.904999999999999,0
1.6050000000000004,4.904999999999999,0
1.6550000000000002,4.904999999999999,0
1.705,4.904999999999999,0
1.7550000000000008,4.904999999999999,0
1.8050000000000006,4.904999999999999,0
1.8550000000000004,4.904999999999999,0
1.9050000000000002,4.904999999999999,0
1.955,4.904999999999999,0
2.005000000000001,4.904999999999999,0
2.0550000000000006,4.904999999999999,0
2.1050000000000004,4.904999999999999,0
2.155000000000001,4.904999999999999,0
2.205,4.904999999999999,0
2.255000000000001,4.904999999999999,0
2.3049999999999997,4.904999999999999,0
2.3550000000000004,4.904999999999999,0
2.405000000000001,4.904999999999999,0
6.3050000000000015,4.904999999999999,0
-5.845,4.855,0
-2.5949999999999998,4.855,0
2.405000000000001,4.855,0
2.455,4.855,0
2.505000000000001,4.855,0
-5.845,4.805,0
-2.5949999999999998,4.805,0
2.505000000000001,4.805,0
2.5549999999999997,4.805,0
2.6050000000000004,4.805,0
-5.845,4.755000000000001,0
-2.5949999999999998,4.755000000000001,0
2.6050000000000004,4.755000000000001,0
2.655000000000001,4.755000000000001,0
2.705,4.755000000000001,0
-5.845,4.705,0
-2.5949999999999998,4.705,0
2.705,4.705,0
2.755000000000001,4.705,0
-5.845,4.654999999999999,0
-2.5949999999999998,4.654999999999999,0
2.705,4.654999999999999,0
6.3050000000000015,4.654999999999999,0
-5.845,4.605,0
-2.5949999999999998,4.605,0
2.655000000000001,4.605,0
2.705,4.605,0
-5.845,4.555,0
-2.5949999999999998,4.555,0
2.655000000000001,4.555,0
2.705,4.555,0
-5.845,4.505000000000001,0
-2.5949999999999998,4.505000000000001,0
2.655000000000001,4.505000000000001,0
6.3050000000000015,4.505000000000001,0
-5.845,4.455,0
-2.5949999999999998,4.455,0
2.655000000000001,4.455,0
-5.845,4.404999999999999,0
-2.5949999999999998,4.404999999999999,0
2.6050000000000004,4.404999999999999,0
2.655000000000001,4.404999999999999,0
6.3050000000000015,4.404999999999999,0
-5.845,4.355,0
-2.5949999999999998,4.355,0
2.6050000000000004,4.355,0
-5.845,4.305,0
-2.5949999999999998,4.305,0
2.6050000000000004,4.305,0
-5.845,4.255000000000001,0
-2.5949999999999998,4.255000000000001,0
2.6050000000000004,4.255000000000001,0
-5.845,4.205,0
-2.5949999999999998,4.205,0
2.5549999999999997,4.205,0
2.6050000000000004,4.205,0
-5.845,4.154999999999999,0
-2.5949999999999998,4.154999999999999,0
2.5549999999999997,4.154999999999999,0
6.3050000000000015,4.154999999999999,0
-5.845,4.105,0
-2.5949999999999998,4.105,0
2.5549999999999997,4.105,0
-5.895,4.055,0
-5.845,4.055,0
-2.5949999999999998,4.055,0
-1.545,4.055,0
-1.495,4.055,0
-1.4449999999999994,4.055,0
-1.3949999999999996,4.055,0
-1.3449999999999998,4.055,0
-1.295,4.055,0
-1.245,4.055,0
-1.1949999999999994,4.055,0
-1.1449999999999996,4.055,0
-1.0949999999999998,4.055,0
-1.045,4.055,0
-0.9949999999999992,4.055,0
-0.8949999999999996,4.055,0
-0.8449999999999998,4.055,0
-0.7949999999999999,4.055,0
-0.7449999999999992,4.055,0
-0.6949999999999994,4.055,0
-0.6449999999999996,4.055,0
-0.5949999999999998,4.055,0
-0.5449999999999999,4.055,0
-0.4949999999999992,4.055,0
-0.4449999999999994,4.055,0
-0.3949999999999996,4.055,0
-0.34499999999999975,4.055,0
-0.29499999999999993,4.055,0
-0.1949999999999994,4.055,0
-0.14499999999999957,4.055,0
-0.04499999999999993,4.055,0
0.005000000000000782,4.055,0
0.055000000000000604,4.055,0
0.10500000000000043,4.055,0
0.20500000000000007,4.055,0
0.3550000000000004,4.055,0
0.45500000000000007,4.055,0
0.7050000000000001,4.055,0
0.8050000000000006,4.055,0
2.5549999999999997,4.055,0
-5.845,4.005000000000001,0
-2.5949999999999998,4.005000000000001,0
-1.5949999999999998,4.005000000000001,0
-1.545,4.005000000000001,0
-1.495,4.005000000000001,0
-1.4449999999999994,4.005000000000001,0
-1.3949999999999996,4.005000000000001,0
-1.3449999999999998,4.005000000000001,0
-1.295,4.005000000000001,0
-1.245,4.005000000000001,0
-1.1949999999999994,4.005000000000001,0
-1.1449999999999996,4.005000000000001,0
-1.0949999999999998,4.005000000000001,0
-1.045,4.005000000000001,0
-0.9949999999999992,4.005000000000001,0
-0.9449999999999994,4.005000000000001,0
-0.8949999999999996,4.005000000000001,0
-0.8449999999999998,4.005000000000001,0
-0.7949999999999999,4.005000000000001,0
-0.7449999999999992,4.005000000000001,0
-0.6949999999999994,4.005000000000001,0
-0.6449999999999996,4.005000000000001,0
-0.5949999999999998,4.005000000000001,0
-0.5449999999999999,4.005000000000001,0
-0.4949999999999992,4.005000000000001,0
-0.4449999999999994,4.005000000000001,0
-0.3949999999999996,4.005000000000001,0
-0.34499999999999975,4.005000000000001,0
-0.29499999999999993,4.005000000000001,0
-0.24499999999999922,4.005000000000001,0
-0.1949999999999994,4.005000000000001,0
-0.14499999999999957,4.005000000000001,0
-0.09499999999999975,4.005000000000001,0
-0.04499999999999993,4.005000000000001,0
0.005000000000000782,4.005000000000001,0
0.055000000000000604,4.005000000000001,0
0.10500000000000043,4.005000000000001,0
0.15500000000000025,4.005000000000001,0
0.20500000000000007,4.005000000000001,0
0.2550000000000008,4.005000000000001,0
0.3050000000000006,4.005000000000001,0
0.3550000000000004,4.005000000000001,0
0.40500000000000025,4.005000000000001,0
0.45500000000000007,4.005000000000001,0
0.5050000000000008,4.005000000000001,0
0.5550000000000006,4.005000000000001,0
0.6050000000000004,4.005000000000001,0
0.6550000000000002,4.005000000000001,0
0.7050000000000001,4.005000000000001,0
0.7550000000000008,4.005000000000001,0
0.8050000000000006,4.005000000000001,0
0.8550000000000004,4.005000000000001,0
0.9050000000000002,4.005000000000001,0
0.9550000000000001,4.005000000000001,0
1.0050000000000008,4.005000000000001,0
1.0550000000000006,4.005000000000001,0
1.1050000000000004,4.005000000000001,0
1.1550000000000002,4.005000000000001,0
1.205,4.005000000000001,0
1.2550000000000008,4.005000000000001,0
1.3050000000000006,4.005000000000001,0
1.3550000000000004,4.005000000000001,0
1.4050000000000002,4.005000000000001,0
1.455,4.005000000000001,0
1.5050000000000008,4.005000000000001,0
1.5550000000000006,4.005000000000001,0
1.6050000000000004,4.005000000000001,0
1.6550000000000002,4.005000000000001,0
1.705,4.005000000000001,0
1.7550000000000008,4.005000000000001,0
1.8050000000000006,4.005000000000001,0
1.8550000000000004,4.005000000000001,0
1.9050000000000002,4.005000000000001,0
1.955,4.005000000000001,0
2.005000000000001,4.005000000000001,0
2.0550000000000006,4.005000000000001,0
2.1050000000000004,4.005000000000001,0
2.155000000000001,4.005000000000001,0
2.205,4.005000000000001,0
2.255000000000001,4.005000000000001,0
2.3049999999999997,4.005000000000001,0
2.3550000000000004,4.005000000000001,0
2.405000000000001,4.005000000000001,0
2.455,4.005000000000001,0
2.505000000000001,4.005000000000001,0
2.5549999999999997,4.005000000000001,0
6.3050000000000015,4.005000000000001,0
-5.845,3.955,0
-2.5949999999999998,3.955,0
-1.5949999999999998,3.955,0
-5.845,3.9049999999999994,0
-2.5949999999999998,3.9049999999999994,0
-1.5949999999999998,3.9049999999999994,0
-5.845,3.8550000000000004,0
-2.5949999999999998,3.8550000000000004,0
-1.5949999999999998,3.8550000000000004,0
6.3050000000000015,3.8550000000000004,0
-5.845,3.8049999999999997,0
-2.5949999999999998,3.8049999999999997,0
-1.5949999999999998,3.8049999999999997,0
-5.845,3.755000000000001,0
-2.5949999999999998,3.755000000000001,0
-1.5949999999999998,3.755000000000001,0
6.3050000000000015,3.755000000000001,0
-5.845,3.705,0
-2.5949999999999998,3.705,0
-1.5949999999999998,3.705,0
-5.845,3.6549999999999994,0
-2.5949999999999998,3.6549999999999994,0
-1.5949999999999998,3.6549999999999994,0
-5.845,3.6050000000000004,0
-2.5949999999999998,3.6050000000000004,0
-1.5949999999999998,3.6050000000000004,0
-5.845,3.5549999999999997,0
-2.5949999999999998,3.5549999999999997,0
-1.5949999999999998,3.5549999999999997,0
-5.845,3.505000000000001,0
-2.5949999999999998,3.505000000000001,0
-1.5949999999999998,3.505000000000001,0
-5.845,3.455,0
-2.5949999999999998,3.455,0
-1.5949999999999998,3.455,0
-5.845,3.4049999999999994,0
-2.5949999999999998,3.4049999999999994,0
-1.5949999999999998,3.4049999999999994,0
-5.845,3.3550000000000004,0
-2.5949999999999998,3.3550000000000004,0
-1.5949999999999998,3.3550000000000004,0
-5.845,3.3049999999999997,0
-2.5949999999999998,3.3049999999999997,0
-1.5949999999999998,3.3049999999999997,0
-5.845,3.255000000000001,0
-2.5949999999999998,3.255000000000001,0
-1.5949999999999998,3.255000000000001,0
-5.895,3.205,0
-5.845,3.205,0
-2.5949999999999998,3.205,0
-1.5949999999999998,3.205,0
-5.845,3.1549999999999994,0
-2.5949999999999998,3.1549999999999994,0
-1.5949999999999998,3.1549999999999994,0
6.3050000000000015,3.1549999999999994,0
-5.845,3.1050000000000004,0
-2.5949999999999998,3.1050000000000004,0
-1.5949999999999998,3.1050000000000004,0
-5.845,3.0549999999999997,0
